"#MSM",Making Sense of Location-based Micro-posts Using Stream Reasoning.
"#Microposts",A Reverse Approach to Named Entity Extraction and Linking in Microposts.
"(KNOW@LOD/CoDeS)@ESWC",A Two-Fold Quality Assurance Approach for Dynamic Knowledge Bases: The 3cixty Use Case.,A Hybrid Method for Rating Prediction Using Linked Data Features and Text Reviews.
Comput. Intell. Neurosci.,MRBrainS Challenge: Online Evaluation Framework for Brain Image Segmentation in 3T MRI Scans.
Comput. Intell.,High-Precision Biological Event Extraction: Effects of System and of Data.,Semantic network management for next-generation networks.
Comput. J.,Applied Multi-Dimensional Fusion.
Comput. Lang. Syst. Struct.,Evaluating and comparing language workbenches: Existing results and benchmarks for the future.
Comput. Lang.,Register Allocation Via Coloring.
Comput. Law Secur. Rev.,EU update.
Comput. Linguistics,Statistical Approaches to Computer-Assisted Translation.
Comput. Manag. Sci.,Ecological-economic modelling for the sustainable management of biodiversity.
Comput. Math. Appl.,ParMooN - A modernized program package based on mapped finite elements.
Comput. Math. Methods Medicine,An Adaptive Thresholding Method for BTV Estimation Incorporating PET Reconstruction Parameters: A Multicenter Study of the Robustness and the Reliability.
Comput. Math. Organ. Theory,Multiscale online media simulation with SocialCube.
Comput. Meas. Group Trans.,Visual Presentations of Computer Performance Data in an MVS Environment.
Comput. Medical Imaging Graph.,Standardized evaluation methodology and reference database for evaluating IVUS image segmentation.
Comput. Methods Appl. Math.,Diffeomorphic Matching and Dynamic Deformable Surfaces in 3d Medical Imaging.
Comput. Methods Programs Biomed.,ImaGiNe Seldinger: First simulator for Seldinger technique and angiography training.
Comput. Music. J.,Sound Anthology: Program Notes.
Comput. Networks ISDN Syst.,CHEOPS: Really Using a Satellite.
Comput. Networks,A space-based end-to-end prototype geographic information network for lunar and planetary exploration and emergency response (2002 and 2003 field experiments).
Comput. Oper. Res.,New trends in locational analysis.
Comput. Optim. Appl.,Sequential Linear-Quadratic Method for Differential Games with Air Combat Applications.
Comput. Phys. Commun.,Recent developments in the ABINIT software package.
Comput. Sci. Educ.,A theory of instruction for introductory programming skills.,Implementations of the CC?01 human - computer interaction guidelines using Bloom's taxonomy.
Comput. Sci. Eng.,QPACE: Quantum Chromodynamics Parallel Computing on the Cell Broadband Engine.
Comput. Sci. Inf. Syst.,Biomechanical modeling of knee for specific patients with chronic anterior cruciate ligament injury.
Comput. Sci. J. Moldova,Investigations on Natural Computing in the Institute of Mathematics and Computer Science.
Comput. Sci. Res. Dev.,A market-based smart grid approach to increasing power grid capacity without physical grid expansion.
Comput. Sci. Rev.,Conversational agents in business: A systematic literature review and future research directions.
Comput. Sci.,The Cc1 Project - System for Private Cloud Computing.
Comput. Secur.,Recent advances in mobile touch screen security authentication methods: A systematic literature review.
Comput. Speech Lang.,Preserving privacy in speaker and speech characterisation.,"ASVspoof 2019: A large-scale public database of synthesized, converted and replayed speech."
Comput. Stand. Interfaces,Towards a unified fronthaul-backhaul data plane for 5G The 5G-Crosshaul project approach.
Comput. Stat. Data Anal.,CFEnetwork: The Annals of Computational and Financial Econometrics: 2nd Issue.
Comput. Stat.,OpenML: An R package to connect to the machine learning platform OpenML.
Comput. Support. Cooperative Work.,Interactional Order and Constructed Ways of Seeing with Touchless Imaging Systems in Surgery.,Erratum to: Interactional Order and Constructed Ways of Seeing with Touchless Imaging Systems in Surgery.
Comput. Syst. Sci. Eng.,RTOS support for execution of parallelized hard real-time tasks on the MERASA multi-core processor.
Comput. Syst.,"Architecture and Implementation of Guide, an Object-Oriented Distributed System."
Comput. Vis. Graph. Image Process.,A tape format for transferral of image data and source programs.
Comput. Vis. Image Underst.,A comparison of 3D shape retrieval methods based on a large-scale benchmark supporting multimodal queries.
Comput. Vis. Media,Learning multi-kernel multi-view canonical correlations for image recognition.,DeepPrimitive: Image decomposition by layered primitive detection.,EasySVM: A visual analysis approach for open-box support vector machines.
Comput. Vis. Sci.,Virtual reality in advanced medical immersive imaging: a workflow for introducing virtual reality as a supporting tool in medical imaging.
Comput. und Recht,Stellungnahme der DGRI zum Vorschlag der Europischen Kommission fr eine Richtlinie ber den europischen Kodex fr die elektronische Kommunikation (COM[2016]590 final).
Comput.,A Survey on M2M Service Networks.
Computability and Complexity,Nondensity of Double Bubbles in the D.C.E. Degrees.
"Computable Models of the Law, Languages, Dialogues, Games, Ontologies",Retrieval of Case Law to Provide Layman with Information about Liability: Preliminary Results of the BEST-Project.
Computacin y Sistemas,Securing mHealth Applications Using IoTsecM Security Modelling: Dentify.Me mApp Case Study for Urgent Care Management.
Computation Theory and Logic,Numerical Stability of simple Geometric Algorithms in the plane.,Remarks on SASL and the Verification of Functional Programming Languages.
Computation for Humanity,Ad-Opera: Music-Inspired Self-Adaptive Systems.
"Computation, Cooperation, and Life",Context Insertions.
"Computation, Logic, Games, and Quantum Foundations",Imperfect Information in Logic and Concurrent Games.,Compositional Quantum Logic.,Presheaf Models of Quantum Computation: An Outline.
"Computation, Physics and Beyond",Exponential Decay in Quantum Mechanics.,Learning Families of Closed Sets in Matroids.
Computation: The Micro and the Macro View,Cooperative Problem solving.
Computation,Computational and Statistical Analyses of Insertional Polymorphic Endogenous Retroviruses in a Non-Model Organism.
"Computational Aesthetics in Graphics, Visualization and Imaging","06221 Abstracts Collection - Computational Aestethics in Graphics, Visualization and Imaging.","06221 Dagstuhl Report - Computational Aesthetics in Graphics, Visualization and Imaging."
Computational Approaches to Analogical Reasoning,How Similar is What I Get to What I Want: Matchmaking for Mobility Support.
Computational Approaches to Assistive Technologies for People with Disabilities,Detecting and Rating Dementia of Alzheimer Type through Lexical Analysis of Spontaneous Speech.
Computational Biology and Genome Informatics,Creating Metabolic Network Models using Text Mining and Expert Knowledge.
Computational Combinatorial Optimization,Branch-and-Cut Algorithms for Combinatorial Optimization and Their Implementation in ABACUS.,TSP Cuts Which Do Not Conform to the Template Paradigm.
Computational Complexity Conference,On Problems as Hard as CNF-SAT.
Computational Complexity Theory,Complexity theory: From Gdel to Feynman.,Exploring complexity through reductions.,Quantum computation.,"Preface to ""Week Three: Randomness in Computation"".",Pseudorandomness - Part I.,Probabilistically checkable proofs.,Pseudorandomness - Part II.,Average case complexity.,Proof complexity.,Probabilistic proof systems - Part I.,Circuit and Communication Complexity.
Computational Complexity and Property Testing,A Probabilistic Error-Correcting Scheme that Provides Partial Secrecy.
Computational Complexity and Statistical Physics,Constraint Satisfaction by Survey Propagation.,"Scalability, Random Surfaces, and Synchronized Computing Networks.",Analyzing Search Algorithms with Physical Methods.,Towards a Predictive Computational Complexity Theory.
Computational Complexity of Discrete Problems,08381 Executive Summary - Computational Complexity of Discrete Problems.,08381 Abstracts Collection - Computational Complexity of Discrete Problems.
Computational Conflicts,Conflict Resolution in Distributed Assessment Situations.,Difference: a key to enrich knowledge - Concepts and Models.,Modelling Conflict-Resolution Dialogues.
Computational Counting,10481 Abstracts Collection - Computational Counting.,10481 Executive Summary - Computational Counting.
Computational Creativity: An Interdisciplinary Approach,Stimulating creative flow through computational feedback.
Computational Creativity,Bisociative Knowledge Discovery for Cross-domain Literature Mining.
Computational Discovery of Scientific Knowledge,Discovery of Genetic Networks Through Abduction and Qualitative Simulation.
Computational Discrete Mathematics,"Random Graphs, Random Triangle-Free Graphs, and Random Partial Orders.",Data Structures for Boolean Functions.,Explicit and Implicit Enforcing - Randomized Optimization.
Computational Foundations of Social Choice,10101 Executive Summary - Computational Foundations of Social Choice.,10101 Abstracts Collection - Computational Foundations of Social Choice.
Computational Geometry,09111 Abstracts Collection - Computational Geometry.,A Pseudopolynomial Algorithm for Alexandrov's Theorem.
Computational Imaging,Making Advanced Scientific Algorithms and Big Scientific Data Management More Accessible.
Computational Intelligence Applications in Modeling and Control,Back-Propagation Neural Network for Gender Determination in Forensic Anthropology.,A Computational Intelligence Optimization Algorithm Based on the Behavior of the Social-Spider.
Computational Intelligence Based on Lattice Theory,Genetically Engineered ART Architectures.
Computational Intelligence Paradigms in Advanced Pattern Classification,Moving Object Detection from Mobile Platforms Using Stereo Data Registration.
Computational Intelligence Paradigms,Support Vector Machines and Features for Environment Perception in Mobile Robotics.
Computational Intelligence and Bioengineering,Short-term time-to-event model of response to treatment following the GIMEMA protocol for Acute Myeloid Leukaemia.
Computational Intelligence and Efficiency in Engineering Systems,Identification and Classification of Objects and Motions in Microscopy Images of Biological Samples Using Heuristic Algorithms.
Computational Intelligence and Quantitative Software Engineering,Evolutionary Computation for Software Product Line Testing: An Overview and Open Challenges.
Computational Intelligence for Agent-based Systems,Agent-Controlled Sharing of Distributed Resources in User Networks.,A Third-Generation Telecare System using Fuzzy Ambient Intelligence.
Computational Intelligence for Decision Support in Cyber-Physical Systems,A Comparison of Pulse Compression Techniques for Ranging Applications.,TS Fuzzy Approach for Fault Detection in Nonlinear Cyber Physical Systems.
Computational Intelligence for Modelling and Prediction,An Integrity Estimation Using Fuzzy Logic.
Computational Intelligence for Privacy and Security,SOM-Based Techniques towards Hierarchical Visualisation of Network Forensics Traffic Data.,Intelligence Techniques in Computer Security and Forensics: At the Boundaries of Ethics and Law.
